,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,Winner_winStreak
118,118,/wiki/Ultimate_Ultimate_1996,1996-12-07,,Don Frye,def,Gary Goodridge,SUB,Submission (fatigue),,11:19,679.0,False,0,1392.6689086460544,1213.0699846571868,1.0,1414.5145043562447,1195.7662267254855,65.9599078508738,5.0
119,119,/wiki/Ultimate_Ultimate_1996,1996-12-07,,Kimo Leopoldo,def,Paul Varelans,TKO,TKO (corner stoppage),,9:08,548.0,False,0,1162.1441500194057,1252.1859211156486,1.0,1203.4848740601738,1210.8451970748806,65.9599078508738,1.0
120,120,/wiki/Ultimate_Ultimate_1996,1996-12-07,,Mark Hall,def,Felix Mitchell,TKO,TKO (punches),,1:45,105.0,False,0,1216.4633433178317,1138.7685136619996,0.0,1242.1887246373547,1113.0431323424766,65.9599078508738,1.0
121,121,/wiki/Ultimate_Ultimate_1996,1996-12-07,,Steve Nelmark,def,Marcus Bossett,SUB,Submission (choke),,1:37,97.0,False,0,1192.2512103413703,1209.1008096960136,1.0,1226.829341833364,1174.52267820402,65.9599078508738,1.0
122,122,/wiki/Ultimate_Ultimate_1996,1996-12-07,,Tai Bowden,def,Jack Nilson,SUB,Submission (headbutts),,4:46,286.0,False,0,1167.1543315008855,1200.0,0.0,1203.2428703220119,1163.9114611788737,65.9599078508738,1.0
123,123,/wiki/UFC_12,1997-02-07,Lightweight,Jerry Bohlander,def,Nick Sanzo,SUB,Submission (neck crank),,0:39,39.0,False,0,1235.163562927918,1200.0,0.0,1268.5235096740892,1170.3097661568431,66.04174968648135,3.0
124,124,/wiki/UFC_12,1997-02-07,Lightweight,Jerry Bohlander,def,Rainy Martinez,SUB,Submission (rear naked choke),,1:18,78.0,False,0,1268.5235096740892,1200.0,0.0,1300.1943308717364,1173.408567812987,66.04174968648135,4.0
125,125,/wiki/UFC_12,1997-02-07,Lightweight,Yoshiki Takahashi,def,Wallid Ismail,DECISION,Decision,,15:00,900.0,False,0,1200.0,1200.0,0.0,1230.5748841141117,1169.4251158858883,61.14976822822348,1.0
126,126,/wiki/UFC_12,1997-02-07,Lightweight,Nick Sanzo,def,Jackie Lee,TKO,TKO (strikes),,0:48,48.0,False,0,1170.3097661568431,1200.0,0.0,1206.1456029593182,1164.1641631975249,66.04174968648135,1.0
127,127,/wiki/UFC_12,1997-02-07,Heavyweight,Mark Coleman,def,Dan Severn,SUB,Submission (neck crank),,2:57,177.0,False,0,1380.7453891268406,1421.5436839776878,4.0,1433.0613528322835,1384.6629939302763,66.04174968648135,7.0
128,128,/wiki/UFC_12,1997-02-07,Heavyweight,Vitor Belfort,def,Scott Ferrozzo,TKO,TKO (punches),,0:43,43.0,False,0,1200.0,1224.4072833193022,2.0,1235.3367765416983,1189.070506777604,66.04174968648135,1.0
129,129,/wiki/UFC_12,1997-02-07,Heavyweight,Scott Ferrozzo,def,Jim Mullen,TKO,TKO (knees),,8:02,482.0,False,0,1189.070506777604,1200.0,0.0,1223.1297969209463,1165.9407098566576,66.04174968648135,1.0
130,130,/wiki/UFC_12,1997-02-07,Heavyweight,Vitor Belfort,def,Tra Telligman,TKO,TKO (cut),,1:17,77.0,False,0,1235.3367765416983,1200.0,0.0,1266.791152548502,1170.32606037094,66.04174968648135,2.0
131,131,/wiki/UFC_12,1997-02-07,Heavyweight,Justin Martin,def,Eric Martin,SUB,Submission (heel hook),,0:14,14.0,False,0,1200.0,1200.0,0.0,1233.0208748432406,1166.9791251567594,66.04174968648135,1.0
132,132,/wiki/UFC_13,1997-05-30,Lightweight,Guy Mezger,def,Tito Ortiz,SUB,Submission (guillotine choke),,3:00,180.0,False,0,1263.8201917813155,1200.0,0.0,1294.2508820788178,1172.9167939680472,66.18985049777443,3.0
133,133,/wiki/UFC_13,1997-05-30,Lightweight,Guy Mezger,def,Christophe Leininger,UD,Decision (unanimous),,15:00,900.0,False,0,1294.2508820788178,1171.2311502024108,0.0,1320.2662913762204,1149.388110900334,66.18985049777443,4.0
134,134,/wiki/UFC_13,1997-05-30,Lightweight,Enson Inoue,def,Royce Alger,SUB,Submission (armbar),,1:36,96.0,False,0,1200.0,1200.0,0.0,1233.0949252488872,1166.9050747511128,66.18985049777443,1.0
135,135,/wiki/UFC_13,1997-05-30,Lightweight,Tito Ortiz,def,Wes Albritton,TKO,TKO (corner stoppage),,0:31,31.0,False,0,1172.9167939680472,1200.0,0.0,1208.5863132913141,1164.330480676733,66.18985049777443,1.0
136,136,/wiki/UFC_13,1997-05-30,Heavyweight,Randy Couture,def,Steven Graham,TKO,TKO (punches),,3:13,193.0,False,0,1200.0,1200.0,0.0,1233.0949252488872,1166.9050747511128,66.18985049777443,1.0
137,137,/wiki/UFC_13,1997-05-30,Heavyweight,Steven Graham,def,Dmitri Stepanov,SUB,Submission (armlock),,1:30,90.0,False,0,1166.9050747511128,1200.0,0.0,1203.1429521040034,1163.7621226471094,66.18985049777443,1.0
138,138,/wiki/UFC_13,1997-05-30,Heavyweight,Randy Couture,def,Tony Halme,SUB,Submission (rear-naked choke),,1:00,60.0,False,0,1233.0949252488872,1200.0,0.0,1264.844016782464,1170.0480268551162,66.18985049777443,2.0
139,139,/wiki/UFC_13,1997-05-30,Heavyweight,Jack Nilson,def,Saeed Hosseini,TKO,TKO (punches),,1:23,83.0,False,0,1163.9114611788737,1200.0,0.0,1200.4316849355398,1163.4797762433338,66.18985049777443,1.0
140,140,/wiki/UFC_13,1997-05-30,Heavyweight,Vitor Belfort,def,Tank Abbott,TKO,TKO (punches),,0:52,52.0,False,0,1266.791152548502,1293.090635316598,2.0,1306.7860369999416,1257.495330536036,66.18985049777443,3.0
141,141,/wiki/UFC_14,1997-07-27,Heavyweight,Maurice Smith,def,Mark Coleman,UD,Decision (unanimous),,21:00,1260.0,False,0,1200.0,1433.0613528322835,7.0,1252.533200004142,1380.5281528281416,66.26667604281127,1.0
142,142,/wiki/UFC_14,1997-07-27,Middleweight,Kevin Jackson,def,Tony Fryklund,SUB,Submission (rear-naked choke),,0:44,44.0,False,0,1200.0,1200.0,0.0,1233.1333380214057,1166.8666619785943,66.26667604281127,1.0
143,143,/wiki/UFC_14,1997-07-27,Middleweight,Joe Moreira,def,Yuri Vaulin,UD,Decision (unanimous),,15:00,900.0,False,0,1169.2326777113665,1200.0,0.0,1205.2925081976443,1163.9401695137221,66.26667604281127,1.0
144,144,/wiki/UFC_14,1997-07-27,Middleweight,Kevin Jackson,def,Todd Butler,SUB,Submission (punches),,1:27,87.0,False,0,1233.1333380214057,1200.0,0.0,1264.9154322551763,1170.0168922322919,66.26667604281127,2.0
145,145,/wiki/UFC_14,1997-07-27,Middleweight,Tony Fryklund,def,Donnie Chappell,SUB,Submission (choke),,1:31,91.0,False,0,1166.8666619785943,1200.0,0.0,1203.1502302536974,1163.716431724897,66.26667604281127,1.0
146,146,/wiki/UFC_14,1997-07-27,Heavyweight,Mark Kerr,def,Dan Bobish,SUB,Submission (chin to the eye),,1:38,98.0,False,0,1200.0,1200.0,0.0,1233.1333380214057,1166.8666619785943,66.26667604281127,1.0
147,147,/wiki/UFC_14,1997-07-27,Heavyweight,Mark Kerr,def,Moti Horenstein,TKO,TKO (punches),,2:22,142.0,False,0,1233.1333380214057,1174.169270588105,0.0,1262.3507294954381,1146.6056937258102,66.26667604281127,2.0
148,148,/wiki/UFC_14,1997-07-27,Heavyweight,Dan Bobish,def,Brian Johnston,SUB,Submission (forearm choke),,2:10,130.0,False,0,1166.8666619785943,1198.1084607518426,0.0,1202.971382671873,1162.0037400585638,66.26667604281127,1.0
149,149,/wiki/UFC_14,1997-07-27,Heavyweight,Alex Hunter,def,Sam Fulton,TKO,TKO (punches),,2:22,142.0,False,0,1200.0,1165.9659478664864,0.0,1229.8980084441637,1136.0679394223228,66.26667604281127,1.0
150,150,/wiki/UFC_15,1997-10-17,Heavyweight,Maurice Smith,def,Tank Abbott,TKO,TKO (leg kicks),,8:08,488.0,True,0,1252.533200004142,1257.495330536036,0.0,1291.7827211472359,1220.4674804010417,73.01298800868129,2.0
151,151,/wiki/UFC_15,1997-10-17,Heavyweight,Randy Couture,def,Vitor Belfort,TKO,TKO (punches),,8:16,496.0,False,0,1264.844016782464,1306.7860369999416,3.0,1306.6135727341516,1269.6112809019642,66.37544364425571,3.0
152,152,/wiki/UFC_15,1997-10-17,Heavyweight,Mark Kerr,def,Dwayne Cason,SUB,Submission (rear-naked choke),,0:53,53.0,False,0,1262.3507294954381,1200.0,0.0,1293.019373319207,1172.705016176781,66.37544364425571,3.0
153,153,/wiki/UFC_15,1997-10-17,Heavyweight,Mark Kerr,def,Greg Stott,KO,KO (knee),,0:17,17.0,False,0,1293.019373319207,1200.0,0.0,1328.1558141686141,1170.498766725714,79.89636734956707,4.0
154,154,/wiki/UFC_15,1997-10-17,Heavyweight,Dave Beneteau,def,Carlos Barreto,UD,Decision (unanimous),,15:00,900.0,False,0,1187.9425986212173,1200.0,0.0,1222.2816046851167,1165.6609939361006,66.37544364425571,1.0
155,155,/wiki/UFC_15,1997-10-17,Heavyweight,Alex Hunter,def,Harry Moskowitz,DECISION,Decision (split),,12:00,720.0,False,0,1229.8980084441637,1200.0,0.0,1259.6750128774618,1171.908486383681,61.45874411505159,2.0
156,156,/wiki/UFC_15,1997-10-17,Heavyweight,Dwayne Cason,def,Houston Dorr,TKO,TKO (punches),,3:43,223.0,False,0,1172.705016176781,1200.0,0.0,1208.4946571534983,1164.2103590232828,66.37544364425571,1.0
157,157,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Randy Couture,def,Maurice Smith,MD,Decision (majority),1.0,21:00,1260.0,False,0,1306.6135727341516,1291.7827211472359,2.0,1341.6969788898284,1262.3260168244753,61.53869323756515,4.0
158,158,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Kazushi Sakuraba,def,Marcus Silveira,SUB,Submission (armbar),1.0,3:44,224.0,False,0,1200.0,1200.0,0.0,1235.3355176570099,1164.6644823429901,70.67103531401982,1.0
159,159,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Vitor Belfort,def,Joe Charles,SUB,Submission (armbar),1.0,4:03,243.0,False,0,1269.6112809019642,1242.496504605572,1.0,1301.7095315504018,1210.3982539571343,69.61872365965745,1.0
160,160,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Middleweight,Frank Shamrock,def,Kevin Jackson,SUB,Submission (armbar),1.0,0:22,22.0,False,0,1200.0,1264.9154322551763,2.0,1248.48893459463,1216.4264976605461,81.85876974460916,1.0
161,161,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Kazushi Sakuraba,vs,Marcus Silveira,NC,No Contest (premature stoppage),1.0,1:51,111.0,False,0,1235.3355176570099,1164.6644823429901,0.0,1228.1893369307077,1171.8106630692923,71.23103742248166,0.0
162,162,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Tank Abbott,def,Yoji Anjo,UD,Decision (unanimous),1.0,15:00,900.0,False,0,1220.4674804010417,1200.0,0.0,1251.7429994337342,1168.7244809673075,66.46178869657037,1.0
163,163,/wiki/UFC_Japan:_Ultimate_Japan,1997-12-21,Heavyweight,Tra Telligman,def,Brad Kohler,SUB,Submission (armbar),1.0,10:05,605.0,False,0,1170.32606037094,1200.0,0.0,1206.3882732511001,1163.9377871198399,66.46178869657037,1.0
164,164,/wiki/UFC_16,1998-03-13,Light Heavyweight,Frank Shamrock,def,Igor Zinoviev,KO,KO (slam),,0:22,22.0,True,0,1248.48893459463,1200.0,0.0,1288.7277696257815,1162.0388348762722,88.14477172625875,2.0
165,165,/wiki/UFC_16,1998-03-13,Heavyweight,Tsuyoshi Kohsaka,def,Kimo Leopoldo,UD,Decision (unanimous),,15:00,900.0,False,0,1200.0,1203.4848740601738,1.0,1233.6192891388387,1169.865584921335,66.57087654850312,1.0
166,166,/wiki/UFC_16,1998-03-13,Light Heavyweight,Jerry Bohlander,def,Kevin Jackson,SUB,Technical submission (armbar),,10:21,621.0,False,0,1300.1943308717364,1216.4264976605461,0.0,1332.2766275014324,1191.0143137980415,66.57087654850312,5.0
167,167,/wiki/UFC_16,1998-03-13,Welterweight,Pat Miletich,def,Chris Brennan,SUB,Submission (shoulder choke),,9:01,541.0,False,0,1200.0,1200.0,0.0,1233.2854382742516,1166.7145617257484,66.57087654850312,1.0
168,168,/wiki/UFC_16,1998-03-13,Welterweight,Mikey Burnett,def,Eugenio Tadeu,TKO,TKO (punches),,9:46,586.0,False,0,1200.0,1200.0,0.0,1233.2854382742516,1166.7145617257484,66.57087654850312,1.0
169,169,/wiki/UFC_16,1998-03-13,Welterweight,Pat Miletich,def,Townsend Saunders,DECISION,Decision (split),,15:00,900.0,False,0,1233.2854382742516,1200.0,0.0,1262.8342214299648,1172.1237894757423,61.63970050787326,2.0
170,170,/wiki/UFC_16,1998-03-13,Welterweight,Laverne Clark,def,Josh Stuart,TKO,TKO (punches),,1:15,75.0,False,0,1200.0,1200.0,0.0,1233.2854382742516,1166.7145617257484,66.57087654850312,1.0
171,171,/wiki/UFC_16,1998-03-13,Welterweight,Chris Brennan,def,Courtney Turner,SUB,Submission (armbar),,1:20,80.0,False,0,1166.7145617257484,1200.0,0.0,1203.1791309080531,1163.5354308176952,66.57087654850312,1.0
172,172,/wiki/UFC_17,1998-05-15,Light Heavyweight,Frank Shamrock,def,Jeremy Horn,SUB,Submission (kneebar),,16:28,988.0,True,0,1288.7277696257815,1200.0,0.0,1319.6225778395221,1172.5037306748482,73.32029051487731,3.0
173,173,/wiki/UFC_17,1998-05-15,Heavyweight,Pete Williams,def,Mark Coleman,KO,KO (head kick),,12:38,758.0,False,0,1200.0,1380.5281528281416,0.0,1259.2675557748967,1321.260597053245,80.23264113580849,1.0
174,174,/wiki/UFC_17,1998-05-15,Heavyweight,Tank Abbott,def,Hugo Duarte,TKO,TKO (punches),,0:43,43.0,False,0,1251.7429994337342,1200.0,0.0,1281.8474054432756,1171.599616972131,66.65480955897937,2.0
175,175,/wiki/UFC_17,1998-05-15,Heavyweight,Mike Van Arsdale,def,Joe Pardo,SUB,Submission (americana),,11:01,661.0,False,0,1200.0,1200.0,0.0,1233.3274047794896,1166.6725952205104,66.65480955897937,1.0
176,176,/wiki/UFC_17,1998-05-15,Heavyweight,Andre Roberts,def,Harry Moskowitz,KO,KO (elbow),,3:15,195.0,False,0,1200.0,1171.908486383681,0.0,1236.8798102354604,1135.0286761482207,80.23264113580849,1.0
177,177,/wiki/UFC_17,1998-05-15,Middleweight,Chuck Liddell,def,Noe Hernandez,UD,Decision (unanimous),,12:00,720.0,False,0,1200.0,1200.0,0.0,1233.3274047794896,1166.6725952205104,66.65480955897937,1.0
178,178,/wiki/UFC_17,1998-05-15,Middleweight,Dan Henderson,def,Carlos Newton,DECISION,Decision (split),,15:00,900.0,False,0,1200.0,1200.0,0.0,1230.858708129157,1169.141291870843,61.71741625831423,1.0
179,179,/wiki/UFC_17,1998-05-15,Middleweight,Dan Henderson,def,Allan Góes,UD,Decision (unanimous),,15:00,900.0,False,0,1230.858708129157,1200.0,0.0,1263.0562864839508,1169.6249260803834,66.65480955897937,2.0
180,180,/wiki/UFC_17,1998-05-15,Middleweight,Carlos Newton,def,Bob Gilstrap,SUB,Submission (triangle choke),,0:54,54.0,False,0,1169.141291870843,1200.0,0.0,1205.4210275102057,1163.7202643606372,66.65480955897937,1.0
181,181,/wiki/UFC_Brazil,1998-10-16,Middleweight,Frank Shamrock,def,John Lober,SUB,TKO (submission to punches),,7:40,460.0,True,0,1319.6225778395221,1200.0,0.0,1348.9094412861016,1175.4101847107179,73.54646740504853,4.0
182,182,/wiki/UFC_Brazil,1998-10-16,Welterweight,Pat Miletich,def,Mikey Burnett,DECISION,Decision (split),,21:00,1260.0,False,0,1262.8342214299648,1233.2854382742516,1.0,1294.6631744132712,1204.9577834297284,61.90780084600045,3.0
183,183,/wiki/UFC_Brazil,1998-10-16,Middleweight,Vitor Belfort,def,Wanderlei Silva,TKO,TKO (punches),,0:44,44.0,False,0,1301.7095315504018,1200.0,0.0,1327.0584076520176,1176.0859659418718,66.86042491368048,2.0
184,184,/wiki/UFC_Brazil,1998-10-16,Heavyweight,Pedro Rizzo,def,Tank Abbott,KO,KO (punch),,8:07,487.0,False,0,1200.0,1281.8474054432756,2.0,1249.5481038031874,1232.2993016400883,80.48014109980058,1.0
185,185,/wiki/UFC_Brazil,1998-10-16,Heavyweight,Tsuyoshi Kosaka,def,Pete Williams,DECISION,Decision,,15:00,900.0,False,0,1200.0,1259.2675557748967,1.0,1236.1835656375579,1223.0839901373388,61.90780084600045,1.0
186,186,/wiki/UFC_Brazil,1998-10-16,Middleweight,Ebenezer Fontes Braga,def,Jeremy Horn,SUB,Submission (guillotine choke),,3:27,207.0,False,0,1200.0,1172.5037306748482,0.0,1230.7900342766345,1141.7136963982136,66.86042491368048,1.0
187,187,/wiki/UFC_Brazil,1998-10-16,Lightweight,Cesar Marscucci,def,Paulo Santos,TKO,TKO,,10:27,627.0,False,0,1200.0,1200.0,0.0,1233.4302124568403,1166.5697875431597,66.86042491368048,1.0
188,188,/wiki/UFC_Brazil,1998-10-16,Middleweight,Tulio Palhares,def,Adriano Santos,TKO,TKO,,9:00,540.0,False,0,1200.0,1200.0,0.0,1233.4302124568403,1166.5697875431597,66.86042491368048,1.0
189,189,/wiki/UFC_18,1999-01-08,Welterweight,Pat Miletich,def,Jorge Patino,UD,Decision (unanimous),,21:00,1260.0,True,0,1294.6631744132712,1200.0,0.0,1326.8683413069982,1172.9599208627533,73.67013055488476,4.0
190,190,/wiki/UFC_18,1999-01-08,Middleweight,Evan Tanner,def,Darrel Gholar,SUB,Submission (rear naked choke),,7:57,477.0,False,0,1200.0,1200.0,0.0,1233.486422979493,1166.513577020507,66.97284595898614,1.0
191,191,/wiki/UFC_18,1999-01-08,Lightweight,Mikey Burnett,def,Townsend Saunders,UD,Decision (unanimous),,15:00,900.0,False,0,1204.9577834297284,1172.1237894757423,0.0,1235.2889985805386,1141.792574324932,66.97284595898614,1.0
192,192,/wiki/UFC_18,1999-01-08,Middleweight,Tito Ortiz,def,Jerry Bohlander,TKO,TKO (cut),,14:31,871.0,False,0,1208.5863132913141,1332.2766275014324,5.0,1256.2105624299993,1287.3480905781444,66.97284595898614,2.0
193,193,/wiki/UFC_18,1999-01-08,Heavyweight,Pedro Rizzo,def,Mark Coleman,DECISION,Decision (split),,15:00,900.0,False,0,1249.5481038031874,1321.260597053245,0.0,1289.1034594620671,1283.944223790151,62.01189440646865,2.0
194,194,/wiki/UFC_18,1999-01-08,Heavyweight,Bas Rutten,def,Tsuyoshi Kosaka,TKO,TKO (punches),,14:15,855.0,False,0,1200.0,1236.1835656375579,1.0,1236.961301668316,1199.2222639692418,66.97284595898614,1.0
195,195,/wiki/UFC_18,1999-01-08,Lightweight,Laverne Clark,def,Frank Caracci,SUB,TKO (Submission to strikes),,6:59,419.0,False,0,1233.2854382742516,1200.0,0.0,1265.3908198101383,1169.7119042114277,66.97284595898614,2.0
196,196,/wiki/UFC_19,1999-03-05,Middleweight,Tito Ortiz,def,Guy Mezger,TKO,TKO (punches),,9:55,595.0,False,0,1256.2105624299993,1320.2662913762204,4.0,1300.7450947066516,1280.6307161923005,67.04789831846213,3.0
197,197,/wiki/UFC_19,1999-03-05,Heavyweight,Gary Goodridge,def,Andre Roberts,SUB,TKO (submission to punches),,0:42,42.0,False,0,1195.7662267254855,1236.8798102354604,1.0,1233.238798769109,1199.4072381918368,67.04789831846213,1.0
198,198,/wiki/UFC_19,1999-03-05,Middleweight,Jeremy Horn,def,Chuck Liddell,SUB,Technical Submission (inverted arm-triangle choke),,12:00,720.0,False,0,1141.7136963982136,1233.3274047794896,1.0,1183.878088583511,1191.1630125941922,67.04789831846213,1.0
199,199,/wiki/UFC_19,1999-03-05,Heavyweight,Kevin Randleman,def,Maurice Smith,UD,Decision (unanimous),,15:00,900.0,False,0,1200.0,1262.3260168244753,0.0,1239.4740775647545,1222.851939259721,67.04789831846213,1.0
200,200,/wiki/UFC_19,1999-03-05,Middleweight,Evan Tanner,def,Valeri Ignatov,TKO,TKO (punches and elbows),,2:57,177.0,False,0,1233.486422979493,1200.0,0.0,1265.6074151715147,1169.697177177338,67.04789831846213,2.0
201,201,/wiki/UFC_19,1999-03-05,Heavyweight,Pete Williams,def,Jason Godsey,SUB,Submission (kneebar),,1:54,114.0,False,0,1223.0839901373388,1200.0,0.0,1254.3838441594316,1168.7001459779071,67.04789831846213,1.0
202,202,/wiki/UFC_19,1999-03-05,Middleweight,Sione Latu,def,Joey Roberts,TKO,TKO (doctor stoppage),,10:01,601.0,False,0,1200.0,1200.0,0.0,1233.523949159231,1166.476050840769,67.04789831846213,1.0
203,203,/wiki/UFC_20,1999-05-07,Heavyweight,Bas Rutten,def,Kevin Randleman,DECISION,Decision (split),,21:00,1260.0,False,0,1236.961301668316,1239.4740775647545,1.0,1270.144184329128,1208.1694712809697,62.159659964079296,2.0
204,204,/wiki/UFC_20,1999-05-07,Heavyweight,Pedro Rizzo,def,Tra Telligman,KO,KO (punch),,4:30,270.0,False,0,1289.1034594620671,1206.3882732511001,1.0,1323.892831574927,1175.425855920324,80.80755795330309,3.0
205,205,/wiki/UFC_20,1999-05-07,Heavyweight,Pete Williams,def,Travis Fulton,SUB,Submission (armlock),,6:28,388.0,False,0,1254.3838441594316,1200.0,0.0,1284.439736064333,1171.6453849953762,67.13243276120564,2.0
206,206,/wiki/UFC_20,1999-05-07,Middleweight,Wanderlei Silva,def,Tony Petarra,KO,KO (knee),,2:53,173.0,False,0,1176.0859659418718,1200.0,0.0,1219.2663585610287,1156.819607380843,80.80755795330309,1.0
207,207,/wiki/UFC_20,1999-05-07,Lightweight,Marcelo Mello,def,Dave Roberts,TKO,TKO (punches),,1:23,83.0,False,0,1200.0,1200.0,0.0,1233.5662163806028,1166.4337836193972,67.13243276120564,1.0
208,208,/wiki/UFC_20,1999-05-07,Lightweight,Laverne Clark,def,Fabiano Iha,TKO,TKO (doctor stoppage),,1:33,93.0,False,0,1265.3908198101383,1200.0,0.0,1296.0901276180296,1172.6777253400753,67.13243276120564,3.0
209,209,/wiki/UFC_20,1999-05-07,Heavyweight,Ron Waterman,def,Chris Condo,TKO,TKO (punches),,0:28,28.0,False,0,1200.0,1200.0,0.0,1233.5662163806028,1166.4337836193972,67.13243276120564,1.0
210,210,/wiki/UFC_21,1999-07-16,Heavyweight,Maurice Smith,def,Marco Ruas,TKO,TKO (corner stoppage),1.0,5:00,300.0,False,0,1222.851939259721,1292.7782230628375,1.0,1263.1404287340083,1252.48973358855,67.2264849287515,1.0
211,211,/wiki/UFC_21,1999-07-16,Welterweight,Pat Miletich,def,André Pederneiras,TKO,TKO (doctor stoppage),2.0,2:20,140.0,True,0,1326.8683413069982,1200.0,0.0,1357.2218113581962,1175.957208715161,73.94913342162667,5.0
212,212,/wiki/UFC_21,1999-07-16,Middleweight,Jeremy Horn,def,Daiju Takase,TKO,TKO (punches),1.0,4:41,281.0,False,0,1183.878088583511,1200.0,0.0,1221.7505671511612,1164.2712466342923,68.29090427345673,2.0
213,213,/wiki/UFC_21,1999-07-16,Middleweight,Paul Jones,def,Flavio Luiz Moura,SUB,Submission (rear-naked choke),1.0,4:20,260.0,False,0,1200.0,1200.0,0.0,1234.7336838798549,1165.2663161201451,69.46736775970987,1.0
214,214,/wiki/UFC_21,1999-07-16,Heavyweight,Tsuyoshi Kosaka,def,Tim Lajcik,TKO,TKO (corner stoppage),2.0,5:00,300.0,False,0,1199.2222639692418,1200.0,0.0,1232.910749693661,1166.3115142755807,67.2264849287515,1.0
215,215,/wiki/UFC_21,1999-07-16,Middleweight,Eugene Jackson,def,Royce Alger,KO,KO (punch),2.0,1:19,79.0,False,0,1200.0,1166.9050747511128,0.0,1236.6179509184635,1130.2871238326493,80.9207688957194,1.0
216,216,/wiki/UFC_21,1999-07-16,Heavyweight,Andre Roberts,def,Ron Waterman,KO,KO (punch),1.0,2:51,171.0,False,0,1199.4072381918368,1233.5662163806028,1.0,1248.6085657358879,1184.3648888365517,89.61975155200925,1.0
217,217,/wiki/UFC_21,1999-07-16,Heavyweight,Travis Fulton,def,David Dodd,UD,Decision (unanimous),2.0,5:00,300.0,False,0,1171.6453849953762,1200.0,0.0,1207.995768471259,1163.6496165241172,67.2264849287515,1.0
218,218,/wiki/UFC_22,1999-09-24,Middleweight,Frank Shamrock,def,Tito Ortiz,SUB,TKO (submission to punches),4.0,4:42,282.0,True,0,1348.9094412861016,1300.7450947066516,3.0,1389.2154091498344,1268.8189929711136,74.05273574915115,5.0
