,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,winnerFightCount,loserFightCount
1566,1615,/wiki/UFC_130,2011-05-28,Middleweight,Brian Stann,def,Jorge Santiago,TKO,TKO (punches),2.0,4:29,269.0,False,3,1269.840702887301,1172.833964889932,0.0,1292.5322468394065,1150.8081511578778,60.5247568354975,7.0,4.0
1564,1613,/wiki/UFC_130,2011-05-28,Heavyweight,Travis Browne,def,Stefan Struve,KO,KO (punch),1.0,4:11,251.0,False,1,1236.9452106573126,1280.9004992517591,2.0,1274.0599760162997,1243.785733892772,65.93241107122292,3.0,8.0
1563,1612,/wiki/UFC_130,2011-05-28,Heavyweight,Frank Mir,def,Roy Nelson,UD,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,5:00,300.0,False,2,1329.561477642865,1251.823387761361,0.0,1352.5961247664534,1229.129154142062,58.19688157259375,18.0,4.0
1582,1631,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Bantamweight,Reuben Duran,def,Francisco Rivera,SUB,Submission (rear-naked choke),3.0,1:57,117.0,False,1,1171.0264169939373,1200.0,0.0,1203.818097576446,1167.2083194174913,60.54594473775849,2.0,1.0
1581,1630,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Bantamweight,Scott Jorgensen,def,Ken Stone,KO,KO (punches),1.0,4:01,241.0,False,1,1200.0,1200.0,0.0,1233.2921191901294,1166.7078808098706,66.58423838025881,1.0,1.0
1580,1629,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Welterweight,Clay Harvison,def,Justin Edwards,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1229.1086272777684,1170.8913727222316,58.21725455553701,1.0,1.0
1578,1627,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Featherweight,George Roop,def,Josh Grispi,TKO,TKO (body punch),3.0,3:14,194.0,False,1,1148.3265720340655,1171.1146539982142,0.0,1180.5822872423407,1138.858938789939,60.54594473775849,5.0,2.0
1577,1626,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Lightweight,Jeremy Stephens,def,Danny Downes,UD,"Decision (unanimous) (30–27, 30–26, 30–26)",3.0,5:00,300.0,False,2,1258.192863784366,1200.0,0.0,1282.8352730300073,1175.7217642900084,58.21725455553701,12.0,1.0
1579,1628,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Welterweight,Shamar Bailey,def,Ryan Mcgillivray,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1229.1086272777684,1170.8913727222316,58.21725455553701,1.0,1.0
1575,1624,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Light Heavyweight,Kyle Kingsbury,def,Fábio Maldonado,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,4,1267.8937970576744,1200.0,0.0,1292.4585682180261,1176.5082918919964,58.21725455553701,5.0,1.0
1574,1623,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Middleweight,Ed Herman,def,Tim Credeur,TKO,TKO (punches),1.0,0:48,48.0,False,1,1183.1382320453115,1260.2443503463003,0.0,1229.3160741170316,1214.0665082745802,75.80352281167364,10.0,5.0
1573,1622,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Lightweight,Clay Guida,def,Anthony Pettis,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,4,1320.7063548860806,1200.0,0.0,1340.975613320446,1180.616163708688,58.21725455553701,14.0,1.0
1572,1621,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Welterweight,Tony Ferguson,def,Ramsey Nijem,KO,KO (punches),1.0,3:54,234.0,False,1,1200.0,1200.0,0.0,1233.5121804123494,1166.4878195876506,67.02436082469866,1.0,1.0
1576,1625,/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,2011-06-04,Welterweight,Chris Cope,def,Chuck O'Neil,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1229.1086272777684,1170.8913727222316,58.21725455553701,1.0,1.0
1590,1639,/wiki/UFC_131,2011-06-11,Light Heavyweight,Krzysztof Soszynski,def,Mike Massenzio,UD,"Decision (unanimous) (30–27, 30–26, 30–27)",3.0,5:00,300.0,False,2,1267.0777649136585,1172.073716080226,0.0,1288.747155471696,1150.7245628210756,58.237634670450625,8.0,4.0
1593,1642,/wiki/UFC_131,2011-06-11,Heavyweight,Joey Beltran,def,Aaron Rosa,TKO,TKO (punches),3.0,1:26,86.0,False,1,1193.615784040143,1200.0,0.0,1224.4557596358522,1169.1600244042907,60.567140057268645,5.0,1.0
1594,1643,/wiki/UFC_131,2011-06-11,Featherweight,Darren Elkins,def,Michihiro Omigawa,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,1,1190.2355383671488,1125.26288846544,0.0,1213.9715550148524,1101.5268718177365,58.237634670450625,3.0,4.0
1592,1641,/wiki/UFC_131,2011-06-11,Featherweight,Dustin Poirier,def,Jason Young,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,2,1228.8853460017858,1200.0,0.0,1255.9893770558183,1173.296521129032,58.237634670450625,2.0,1.0
1591,1640,/wiki/UFC_131,2011-06-11,Middleweight,Nick Ring,def,James Head,SUB,Submission (rear-naked choke),3.0,3:33,213.0,False,2,1228.9677887240507,1200.0,0.0,1257.1487375918398,1172.235518356858,60.567140057268645,2.0,1.0
1589,1638,/wiki/UFC_131,2011-06-11,Middleweight,Chris Weidman,def,Jesse Bongfeldt,SUB,Submission (guillotine choke),1.0,4:54,294.0,False,2,1235.4511867600286,1197.8218991240906,0.0,1263.0374121557686,1170.6433519361694,60.93054289761226,2.0,2.0
1584,1633,/wiki/UFC_131,2011-06-11,Featherweight,Kenny Florian,def,Diego Nunes,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,1,1378.303250655685,1226.478042334782,1.0,1395.4500188986713,1209.3312740917956,58.237634670450625,15.0,2.0
1587,1636,/wiki/UFC_131,2011-06-11,Lightweight,Donald Cerrone,def,Vagner Rocha,UD,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,5:00,300.0,False,2,1234.4359377918358,1200.0,0.0,1261.0717010115084,1173.7578687490911,58.237634670450625,2.0,1.0
1586,1635,/wiki/UFC_131,2011-06-11,Heavyweight,Dave Herman,def,John-Olav Einemo,TKO,TKO (knee and punches),2.0,3:19,199.0,False,1,1200.0,1200.0,0.0,1230.2835700286344,1169.7164299713656,60.567140057268645,1.0,1.0
1585,1634,/wiki/UFC_131,2011-06-11,Middleweight,Mark Muñoz,def,Demian Maia,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,3,1314.6154170817424,1354.4910825477873,2.0,1348.0423315506134,1322.0448552975545,58.237634670450625,8.0,11.0
1588,1637,/wiki/UFC_131,2011-06-11,Lightweight,Sam Stout,def,Yves Edwards,KO,KO (punch),1.0,3:52,232.0,False,2,1225.030649986707,1294.090593200543,2.0,1265.8096145301208,1253.9142734533373,67.17361733428457,11.0,13.0
1583,1632,/wiki/UFC_131,2011-06-11,Heavyweight,Junior Dos Santos,def,Shane Carwin,UD,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,5:00,300.0,False,7,1379.5585789979527,1310.968628013267,0.0,1405.193023393667,1287.524847031633,58.237634670450625,7.0,6.0
1601,1650,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Lightweight,Joe Lauzon,def,Curt Warburton,SUB,Submission (kimura),1.0,1:58,118.0,False,1,1281.0929035345878,1206.3235249033212,1.0,1309.3227544647527,1178.0936739731562,71.6440738005467,10.0,3.0
1605,1654,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Lightweight,Michael Johnson,def,Edward Faaloloto,TKO,TKO (punches),1.0,4:42,282.0,False,1,1171.1550661977894,1200.0,0.0,1204.5623931333855,1166.592673064404,61.70361009217982,2.0,1.0
1604,1653,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Featherweight,Ricardo Lamas,def,Matt Grice,TKO,TKO (head kick and punches),1.0,4:41,281.0,False,1,1200.0,1139.3264933734547,0.0,1225.5432564881046,1113.78323688535,61.76422267576744,1.0,5.0
1603,1652,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Lightweight,Charles Oliveira,vs,Nik Lentz,NC,No Contest (illegal knee),2.0,1:48,108.0,False,0,1246.9264410815463,1334.0959655173394,4.0,1254.0880191161004,1326.9343874827853,58.281330372695166,4.0,7.0
1602,1651,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Welterweight,Rich Attonito,def,Daniel Roberts,UD,"Decision (unanimous) (29–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1223.5486825340734,1240.586474627184,0.0,1254.1172238805502,1210.0179332807072,58.281330372695166,4.0,6.0
1600,1649,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Featherweight,Javier Vazquez,def,Joe Stevenson,UD,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,5:00,300.0,False,1,1200.0,1215.246771561887,0.0,1230.4186461826716,1184.8281253792154,58.281330372695166,1.0,16.0
1598,1647,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Heavyweight,Matt Mitrione,def,Christian Morecraft,KO,KO (punches),2.0,4:28,268.0,False,5,1310.3397962571894,1204.0813948342886,1.0,1333.8340845399193,1181.9454469124903,62.94383680251078,5.0,3.0
1597,1646,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Welterweight,Matt Brown,def,John Howard,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1190.5759865989235,1248.9156062396348,0.0,1224.5643289842624,1214.927263854296,58.281330372695166,9.0,7.0
1596,1645,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Welterweight,Charlie Brenneman,def,Rick Story,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,2,1230.5009491165863,1366.2449971257201,6.0,1271.080648856832,1326.2649973816356,58.281330372695166,4.0,8.0
1595,1644,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Heavyweight,Cheick Kongo,def,Pat Barry,KO,KO (punch),1.0,2:39,159.0,False,1,1275.270057433532,1226.8572388936095,1.0,1306.2079096631508,1195.9193866639907,71.8189177916648,14.0,6.0
1599,1648,/wiki/UFC_Live:_Kongo_vs._Barry,2011-06-26,Featherweight,Tyson Griffin,def,Manvel Gamburyan,MD,"Decision (majority) (29–28, 29–28, 29–29)",3.0,5:00,300.0,False,1,1219.4023531403175,1219.5671980816942,0.0,1248.5568444604407,1190.412706761571,58.281330372695166,13.0,4.0
1616,1665,/wiki/UFC_132,2011-07-02,Bantamweight,Jeff Hougland,def,Donny Walker,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1229.1494089159924,1170.8505910840076,58.298817831984834,1.0,1.0
1615,1664,/wiki/UFC_132,2011-07-02,Lightweight,Anthony Njokuani,def,Andre Winner,UD,"Decision (unanimous) (30–27, 30–26, 30–26)",3.0,5:00,300.0,False,1,1173.498962622105,1180.5601651590139,0.0,1203.240716000499,1150.8184117806197,58.298817831984834,2.0,6.0
1614,1663,/wiki/UFC_132,2011-07-02,Middleweight,Aaron Simpson,def,Brad Tavares,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,2,1252.7665041569164,1253.2923187644008,2.0,1282.3979310848772,1224.0987946974442,58.298817831984834,7.0,3.0
1613,1662,/wiki/UFC_132,2011-07-02,Bantamweight,Brian Bowles,def,Takeya Mizugaki,UD,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,5:00,300.0,False,2,1232.8444536956724,1228.9735830060627,1.0,1262.1014847804283,1200.1489218388156,58.298817831984834,2.0,2.0
1612,1661,/wiki/UFC_132,2011-07-02,Lightweight,Rafael Dos Anjos,def,George Sotiropoulos,KO,KO (punch),1.0,0:59,59.0,False,1,1224.0737082037424,1358.6422769365784,0.0,1277.5601455064616,1305.1558396338592,78.13673956385264,7.0,9.0
1611,1660,/wiki/UFC_132,2011-07-02,Lightweight,Melvin Guillard,def,Shane Roller,KO,KO (punches),1.0,2:12,132.0,False,5,1341.4381416819622,1235.6885153505596,1.0,1368.9398472662474,1209.7768420430577,73.54046076597896,14.0,2.0
1610,1659,/wiki/UFC_132,2011-07-02,Welterweight,Carlos Condit,def,Dong Hyun Kim,KO,KO (flying knee and punches),1.0,2:58,178.0,False,4,1282.0945584825552,1325.049935292678,3.0,1323.5735203604856,1285.3828991660769,70.64417549608596,5.0,6.0
1609,1658,/wiki/UFC_132,2011-07-02,Light Heavyweight,Tito Ortiz,def,Ryan Bader,SUB,Submission (guillotine choke),1.0,1:56,116.0,False,1,1300.9820852327082,1307.6032905516774,0.0,1337.5594523810043,1271.0259234033813,71.78683232559287,24.0,7.0
1608,1657,/wiki/UFC_132,2011-07-02,Lightweight,Dennis Siver,def,Matt Wiman,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,4,1315.733215917576,1315.3903347065377,3.0,1346.184041128569,1286.2696930838274,58.298817831984834,12.0,11.0
1607,1656,/wiki/UFC_132,2011-07-02,Middleweight,Chris Leben,def,Wanderlei Silva,KO,KO (punches),1.0,0:27,27.0,False,1,1263.2178651372808,1217.659447228537,1.0,1298.0685093056356,1182.808803060182,80.15154670812605,17.0,9.0
1606,1655,/wiki/UFC_132,2011-07-02,Bantamweight,Dominick Cruz,def,Urijah Faber,UD,"Decision (unanimous) (50–45, 49–46, 48–47)",5.0,5:00,300.0,True,1,1200.0,1228.9967717264417,1.0,1234.734225670624,1194.2625460558177,64.12869961518332,1.0,2.0
1627,1676,/wiki/UFC_133,2011-08-06,Middleweight,Rafael Natal,def,Paul Bradley,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,1,1175.9021990802062,1200.0,0.0,1207.124740423361,1168.7774586568453,58.400932640478516,3.0,1.0
1626,1675,/wiki/UFC_133,2011-08-06,Featherweight,Mike Brown,def,Nam Phan,UD,"Decision (unanimous) (29–27, 29–28, 29–28)",3.0,5:00,300.0,False,1,1120.1638840934195,1169.7938222428418,0.0,1153.507391736872,1136.4503145993892,58.400932640478516,4.0,2.0
1625,1674,/wiki/UFC_133,2011-08-06,Welterweight,Johny Hendricks,def,Mike Pierce,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,2,1317.6324583604096,1296.9075067619647,3.0,1345.5050549953282,1269.4468204221434,58.400932640478516,7.0,6.0
1624,1673,/wiki/UFC_133,2011-08-06,Catchweight (138 lb),Ivan Menjivar,def,Nick Pace,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,2,1214.2842513253747,1229.9987311542989,1.0,1245.2623566934114,1199.4784302990902,58.400932640478516,3.0,2.0
1623,1672,/wiki/UFC_133,2011-08-06,Featherweight,Chad Mendes,def,Rani Yahya,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,2,1224.8058433017318,1224.3354872217035,1.0,1254.4041922651227,1195.1745522824021,58.400932640478516,2.0,2.0
1617,1666,/wiki/UFC_133,2011-08-06,Light Heavyweight,Rashad Evans,def,Tito Ortiz,TKO,TKO (knee to the body and punches),2.0,4:48,288.0,False,3,1432.5280271632726,1337.5594523810043,1.0,1455.4693420449987,1315.2911955616432,60.73696994609766,13.0,25.0
1621,1670,/wiki/UFC_133,2011-08-06,Welterweight,Rory Macdonald,def,Mike Pyle,TKO,TKO (punches),1.0,3:54,234.0,False,2,1236.0681337083424,1274.8352242733583,3.0,1272.5777519630774,1238.8651570273141,64.74560996254012,4.0,7.0
1620,1669,/wiki/UFC_133,2011-08-06,Middleweight,Costas Philippou,def,Jorge Rivera,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,1,1171.0533221227388,1248.6730259164672,0.0,1206.6709815739637,1213.0553664652423,58.400932640478516,2.0,14.0
1619,1668,/wiki/UFC_133,2011-08-06,Welterweight,Brian Ebersole,def,Dennis Hallman,TKO,TKO (elbows),1.0,4:28,268.0,False,2,1237.7698662845567,1224.2824638471775,2.0,1268.3459921877989,1194.1582018735398,62.68055298437279,2.0,8.0
1618,1667,/wiki/UFC_133,2011-08-06,Middleweight,Vitor Belfort,def,Yoshihiro Akiyama,KO,KO (punches),1.0,1:52,112.0,False,1,1293.7001909262951,1187.0905363671936,0.0,1320.0171300318566,1160.7735972616322,74.93073261503955,13.0,4.0
1622,1671,/wiki/UFC_133,2011-08-06,Light Heavyweight,Alexander Gustafsson,def,Matt Hamill,TKO,TKO (punches and elbows),2.0,3:34,214.0,False,3,1271.3411348215666,1323.8532327150153,0.0,1307.3205099493384,1288.929429538261,60.73696994609766,5.0,13.0
1635,1684,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Light Heavyweight,Ronny Markes,def,Karlos Vemola,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1200.0,1202.9688211026166,1.0,1229.4617595312097,1173.507061571407,58.42429827049478,1.0,3.0
1639,1688,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Bantamweight,Edwin Figueroa,def,Jason Reinhardt,TKO,TKO (elbows and punches),2.0,0:50,50.0,False,1,1170.9930773733756,1137.718170821954,0.0,1198.472935216083,1110.2383129792465,60.761270201314574,2.0,3.0
1638,1687,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Lightweight,Jacob Volkmann,def,Danny Castillo,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,4,1245.2407750268444,1232.9687933731198,1.0,1274.7087843689035,1204.7880352675893,58.42429827049478,6.0,2.0
1637,1686,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Lightweight,Cole Miller,def,T.J. O'Brien,SUB,Submission (guillotine choke),2.0,2:38,158.0,False,1,1276.1881495931286,1171.9561469097005,0.0,1297.7184163236514,1150.4258801791777,60.761270201314574,10.0,2.0
1636,1685,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Featherweight,Jimy Hettes,def,Alex Caceres,SUB,Submission (rear-naked choke),2.0,3:12,192.0,False,1,1200.0,1166.7557461160782,0.0,1227.4825137750934,1139.2732323409848,60.761270201314574,1.0,2.0
1634,1683,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Middleweight,Ed Herman,def,Kyle Noke,SUB,Submission (inverted heel hook),1.0,4:15,255.0,False,2,1229.3160741170316,1296.0521091745495,3.0,1267.6546765751104,1258.2800870483634,63.495527360373735,11.0,4.0
1631,1680,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Welterweight,Duane Ludwig,def,Amir Sadollah,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,2,1230.10503429269,1275.897435477029,2.0,1263.640839836344,1242.8572329709662,58.42429827049478,6.0,8.0
1632,1681,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Middleweight,Jared Hamman,def,C. B. Dollaway,TKO,TKO (punches),2.0,3:38,218.0,False,1,1162.9027394327347,1244.8186485378833,0.0,1200.3164660180762,1207.4049219525418,60.761270201314574,4.0,9.0
1633,1682,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Bantamweight,Joseph Benavidez,def,Eddie Wineland,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,2,1231.3986371849207,1171.0032282735583,0.0,1255.9460889258428,1146.8185467554085,58.42429827049478,2.0,2.0
1630,1679,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Lightweight,Donald Cerrone,def,Charles Oliveira,TKO,TKO (punches),1.0,3:01,181.0,False,3,1261.0717010115084,1254.0880191161004,0.0,1295.391259146997,1220.7753368035098,67.991861355271,3.0,5.0
1629,1678,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Lightweight,Benson Henderson,def,Jim Miller,UD,"Decision (unanimous) (30–27, 29–28, 30–26)",3.0,5:00,300.0,False,2,1235.1338513861308,1414.031924084621,7.0,1278.8313839235498,1370.9801678901197,58.42429827049478,2.0,11.0
1628,1677,/wiki/UFC_Live:_Hardy_vs._Lytle,2011-08-14,Welterweight,Chris Lytle,def,Dan Hardy,SUB,Submission (guillotine choke),3.0,4:16,256.0,False,1,1271.2428956665256,1254.694973837057,0.0,1300.1776323380805,1225.760237165502,60.761270201314574,20.0,8.0
1651,1700,/wiki/UFC_134,2011-08-27,Bantamweight,Yves Jabouin,def,Ian Loveland,DECISION,"Decision (split) (27–30, 29–28, 29–28)",3.0,5:00,300.0,False,1,1172.3715985711096,1197.4462966172898,0.0,1203.7087216133132,1166.1091735750863,58.462287359222,2.0,3.0
1650,1699,/wiki/UFC_134,2011-08-27,Featherweight,Iuri Alcântara,def,Felipe Arantes,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1229.231143679611,1170.768856320389,58.462287359222,1.0,1.0
1649,1698,/wiki/UFC_134,2011-08-27,Welterweight,Erick Silva,def,Luis Ramos,TKO,TKO (punches),1.0,0:40,40.0,False,1,1200.0,1200.0,0.0,1238.3044906777623,1161.6955093222377,76.60898135552452,1.0,1.0
1648,1697,/wiki/UFC_134,2011-08-27,Bantamweight,Raphael Assunção,def,Johnny Eduardo,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1164.0486425426886,1200.0,0.0,1196.2937679555753,1167.7548745871134,58.462287359222,2.0,1.0
1647,1696,/wiki/UFC_134,2011-08-27,Welterweight,Paulo Thiago,def,David Mitchell,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1239.8252937554032,1171.2702183539739,0.0,1263.362332356616,1147.733179752761,58.462287359222,7.0,2.0
1646,1695,/wiki/UFC_134,2011-08-27,Middleweight,Rousimar Palhares,def,Dan Miller,UD,"Decision (unanimous) (29–27, 30–27, 30–25)",3.0,5:00,300.0,False,2,1296.2095526332712,1234.5838679510364,0.0,1320.6710794846995,1210.4838414964272,58.462287359222,8.0,10.0
1645,1694,/wiki/UFC_134,2011-08-27,Lightweight,Thiago Tavares,def,Spencer Fisher,TKO,TKO (punches),2.0,2:51,171.0,False,1,1213.4579786986415,1243.4196452895087,0.0,1246.473515086765,1210.4041089013851,60.800778853590884,11.0,16.0
1644,1693,/wiki/UFC_134,2011-08-27,Light Heavyweight,Stanislav Nedkov,def,Luiz Cane,TKO,TKO (punches),1.0,4:13,253.0,False,1,1200.0,1245.6829775938775,0.0,1235.9903560645746,1209.6926215293029,63.658415459709666,1.0,6.0
1643,1692,/wiki/UFC_134,2011-08-27,Heavyweight,Antônio Rodrigo Nogueira,def,Brendan Schaub,KO,KO (punches),1.0,3:09,189.0,False,1,1247.8789549308422,1300.5529123751714,4.0,1288.229922875684,1260.2019444303296,70.14772935658331,6.0,6.0
1642,1691,/wiki/UFC_134,2011-08-27,Lightweight,Edson Barboza,def,Ross Pearson,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,3,1256.8762918044008,1282.9496666268426,1.0,1289.246674266632,1251.5289745816765,58.462287359222,3.0,6.0
1641,1690,/wiki/UFC_134,2011-08-27,Light Heavyweight,Maurício Rua,def,Forrest Griffin,KO,KO (punches),1.0,1:53,113.0,False,1,1262.7427706157014,1340.3931774606353,2.0,1308.4543066670517,1294.681641409285,74.94631390302824,7.0,13.0
1640,1689,/wiki/UFC_134,2011-08-27,Middleweight,Anderson Silva,def,Yushin Okami,TKO,TKO (punches),2.0,2:04,124.0,True,14,1541.3866424089144,1398.4564027022388,3.0,1566.1557263053164,1378.0460083940395,66.88085673894997,14.0,13.0
1663,1712,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Welterweight,Justin Edwards,def,Jorge Lopez,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1170.8913727222316,1200.0,0.0,1202.5991038507507,1168.292268871481,58.5237065358661,2.0,1.0
1662,1711,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Featherweight,Robbie Peralta,def,Mike Lullo,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1200.0,1170.0222611341626,0.0,1226.7433035137783,1143.2789576203843,58.5237065358661,1.0,2.0
1660,1709,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Welterweight,Seth Baczynski,def,Clay Harvison,SUB,Submission (rear-naked choke),2.0,1:12,72.0,False,1,1171.396354842874,1229.1086272777684,1.0,1206.8377876410677,1193.6671944795748,60.864654797300744,2.0,2.0
1659,1708,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Bantamweight,Ken Stone,def,Donny Walker,SUB,Technical Submission (rear-naked choke),1.0,2:40,160.0,False,1,1166.7078808098706,1170.8505910840076,0.0,1201.8143808747259,1135.7440910191524,69.38570646892286,2.0,2.0
1658,1707,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Welterweight,Lance Benoist,def,Matthew Riddle,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1200.0,1220.9802750102726,0.0,1231.0267173855202,1189.9535576247524,58.5237065358661,1.0,7.0
1661,1710,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Welterweight,Tj Waldburger,def,Mike Stumpf,SUB,Submission (triangle choke),1.0,3:52,232.0,False,1,1198.4548398998054,1200.0,0.0,1231.1011104518311,1167.3537294479743,65.00345132351721,3.0,1.0
1656,1705,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Lightweight,Vagner Rocha,def,Cody Mckenzie,SUB,Submission (rear-naked choke),2.0,3:49,229.0,False,1,1173.7578687490911,1207.909938674751,0.0,1207.1720219483223,1174.4957854755198,60.864654797300744,2.0,3.0
1655,1704,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Middleweight,Alan Belcher,def,Jason Macdonald,SUB,TKO (submission to strikes),1.0,3:48,228.0,False,3,1296.1807372504952,1199.579685344088,1.0,1320.6790286261173,1175.8001309985596,65.24690994270641,12.0,13.0
1654,1703,/wiki/UFC_Fight_Night:_Shields_vs._Ellenberger,2011-09-17,Featherweight,Erik Koch,def,Jonathan Brookins,UD,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,5:00,300.0,False,2,1235.9513574573114,1228.8449338022106,1.0,1265.0447254879166,1200.1815170232892,58.5237065358661,2.0,2.0
