Name,Elo,WinStreak,LastFight
Leah Letson,1193.3038277320065,0,2021-11-13
Tony Fryklund,1193.2134318528258,0,2004-10-22
Trey Ogden,1193.1484006588742,0,2025-01-11
Clayton Carpenter,1193.058433632294,0,2025-10-11
Gabriel Green,1193.040005688848,1,2025-05-17
Danny Henry,1193.03823541722,0,2020-07-12
Carlos Newton,1193.0292370215234,0,2004-01-31
Gabriel Gonzaga,1192.6347809997992,0,2016-04-10
Igor Araújo,1192.432677615106,0,2015-07-15
Antônio Rodrigo Nogueira,1192.403429501581,0,2015-08-01
Rony Jason,1192.3823176269277,0,2017-03-11
Alice Ardelean,1192.0987241044106,2,2025-11-01
Alan Patrick,1191.798640083841,0,2022-05-14
Elias Silvério,1191.6992197724783,0,2015-08-23
Liu Pingyuan,1191.4952757435265,0,2019-12-21
Matheus Camilo,1191.4053904365373,1,2025-11-15
Wagner Prado,1191.3652930117019,0,2012-10-13
Bekzat Almakhan,1191.2433457207383,0,2025-11-22
Andrew Craig,1191.227308690254,0,2015-07-15
Mayra Bueno Silva,1191.1775241022965,0,2025-11-08
Pablo Garza,1191.1683068298037,0,2013-04-06
Diego Rivas,1191.1671031990838,0,2018-05-19
Eddie Sanchez,1191.1157029594772,0,2008-12-10
Raulian Paiva,1190.9989275059975,0,2022-06-25
Tony Desouza,1190.9734923111182,0,2007-12-29
Rei Tsuruya,1190.894171030268,0,2025-03-08
Trevor Prangley,1190.8538561455837,0,2006-04-06
Brian Bowles,1190.8167468092147,0,2013-05-25
Marcelo Guimarães,1190.6531115236794,0,2016-03-05
Jimy Hettes,1190.580551266357,0,2015-04-18
Luke Barnatt,1190.5737922812066,0,2015-05-16
Luigi Fioravanti,1190.5260942575928,0,2009-02-07
Luke Jumeau,1190.3175326775836,0,2019-10-05
Jon Koppenhaver,1190.0181661987174,0,2008-05-24
Diego Brandão,1189.9118225706245,0,2016-01-02
Roberto Traven,1189.820124754258,0,2001-11-02
Zhang Lipeng,1189.7059189053275,0,2015-05-16
Melissa Mullins,1189.2904885160133,0,2025-06-21
Noad Lahat,1189.2661686487522,0,2016-02-06
Hector Sandoval,1189.012406059925,0,2017-08-05
Fabiano Iha,1188.883007329471,0,2001-09-28
Mackens Semerzier,1188.8183303456608,0,2012-03-03
Impa Kasanganay,1188.5690744651984,0,2021-09-18
Leandro Silva,1188.452517842135,0,2016-09-03
Nate Landwehr,1188.4236746930123,0,2025-07-12
Bruno Lopes,1188.4103475972006,0,2025-05-31
Ken Stone,1188.3044093650276,0,2012-08-11
Joanne Wood,1188.1809304070616,2,2024-03-09
Ismael Bonfim,1188.1581640858044,0,2025-11-08
Ivan Jorge,1187.8107139251276,0,2015-07-18
Montana De La Rosa,1187.6497132265013,1,2024-06-08
Nick Maximov,1187.541348837036,0,2022-10-15
Scott Ferrozzo,1187.1137638348284,1,1997-02-07
Andrew Sanchez,1186.6902118100488,0,2021-10-16
Alex Morono,1186.667374049724,0,2025-03-08
Valérie Létourneau,1186.3283935717566,0,2016-12-10
Jonny Parsons,1186.3169364792789,1,2023-07-22
Ozzy Diaz,1186.1823622262687,1,2025-03-08
Gustavo Lopez,1186.1220514588688,0,2021-09-18
Cat Zingano,1186.1071614898863,0,2018-12-29
Paul Taylor,1186.0641464468245,1,2011-02-05
Fredy Serrano,1185.9179540533473,0,2016-12-17
Billy Quarantillo,1185.8786649410436,0,2024-12-14
Matt Wiman,1185.8411869746474,0,2020-12-05
Tiago Trator,1185.7080463001241,0,2016-12-09
Nate Marquardt,1185.4537736244251,0,2017-11-11
Ulka Sasaki,1185.3292860763074,0,2018-11-17
Joe Stevenson,1185.224282257326,0,2011-06-26
Bolaji Oki,1185.1988840025742,0,2025-09-06
Eliot Marshall,1185.1743078903985,0,2011-10-29
Akihiro Gono,1184.9134060827143,0,2009-01-31
Vernon White,1184.7070924484428,0,2004-08-21
Ernesta Kareckaitė,1184.3676958777737,1,2025-01-11
Francimar Barroso,1184.3221246693718,0,2018-01-20
Jason Lambert,1184.2645718300714,0,2008-09-06
Renzo Gracie,1184.2513393272848,0,2010-04-10
Saidyokub Kakhramonov,1184.230056466648,0,2022-12-17
Gökhan Saki,1184.1457496682026,0,2018-07-07
Danny Castillo,1183.8312419741292,0,2015-12-19
Denis Kang,1183.7970676983548,0,2009-11-14
Shonie Carter,1183.709579117569,0,2006-12-13
Mads Burnell,1183.382963798795,0,2018-05-27
Kaan Ofli,1183.2863190152752,1,2025-10-11
Spencer Fisher,1183.2441285370212,0,2012-06-22
Daniel Roberts,1183.1627357092577,0,2012-01-20
Jeremy Horn,1183.0046934081781,0,2009-01-17
Roman Bogatov,1182.945364261127,0,2020-07-12
Victor Hugo,1182.895676103582,0,2024-10-26
Greg Hardy,1182.6083754350725,0,2022-03-05
Steven Nguyen,1182.272213788317,1,2025-07-26
Augusto Mendes,1182.167235356136,0,2017-04-15
Tsuyoshi Kosaka,1182.1526955963504,0,2002-05-10
Edgar Chairez,1181.9566038137928,1,2024-02-24
Renato Verissimo,1181.9448160040545,0,2004-10-22
Godofredo Pepey,1181.913268791512,0,2018-01-27
Gil Castillo,1181.8662217204158,0,2002-11-22
Juliana Miller,1181.7135329482235,1,2025-05-03
Vinny Magalhaes,1181.6702208417482,0,2013-04-27
Kevin Jousset,1181.6283604624577,0,2025-02-08
Jon Tuck,1181.5731579509031,0,2018-08-25
Chris Haseman,1181.3906431459955,0,2002-07-13
Shannon Gugerty,1181.3744680695388,0,2010-03-21
Anthony Njokuani,1181.2679678323268,0,2014-10-04
Antonio Silva,1181.2270299436157,0,2014-09-13
Buddy Roberts,1181.1657927641224,0,2012-08-11
Bernardo Sopaj,1181.139585010436,1,2025-01-18
Devonte Smith,1181.1266796379903,0,2022-03-05
Brian Johnston,1181.0401196448781,0,1997-07-27
Luan Chagas,1181.0339119248931,0,2018-04-21
Klidson Abreu,1180.8772739205601,0,2020-05-30
Kalib Starnes,1180.7698810374575,0,2008-04-19
Zubaira Tukhugov,1180.6811317397242,0,2023-02-12
Luiz Cané,1180.6785725904351,0,2012-10-13
Brian Ebersole,1180.5974747662165,0,2015-06-06
Mike Ricci,1180.4132340249837,0,2013-09-21
Masanori Kanehara,1180.4091906756614,0,2016-01-02
Tainara Lisboa,1180.3051701515349,0,2025-10-18
Amaury Bitetti,1180.1885867533,1,2000-06-09
John Cholish,1180.1646347678343,0,2013-05-18
Dongi Yang,1180.0470245231058,0,2011-09-17
K. J. Noons,1180.0391445971227,0,2016-02-06
Augusto Sakai,1180.0304711845852,1,2023-02-25
Chris Gruetzemacher,1180.0090264710502,0,2021-12-04
Song Kenan,1179.9790340382656,0,2024-11-23
Maurice Greene,1179.9489078147744,0,2021-05-08
Zach Makovsky,1179.880803590891,0,2016-12-10
Antônio Braga Neto,1179.7228789692322,0,2017-12-09
John Lober,1179.7165680015626,0,1998-10-16
Marcus Bossett,1179.6868561133842,0,1996-12-07
Matt Veach,1179.6532216010628,0,2010-04-10
Jeff Joslin,1179.569697901749,0,2006-12-13
Jason Knight,1179.5331677359527,0,2018-11-03
Scott Baker,1179.5247921080402,0,1994-03-11
Charlie Radtke,1179.4872189795528,1,2023-09-10
Charles Mccarthy,1179.4847914587353,0,2008-04-19
Heath Herring,1179.3510865843632,0,2008-08-09
Melton Bowen,1179.3490117053536,0,1994-12-16
Joe Son,1179.257015812936,0,1994-12-16
Rameau Thierry Sokoudjou,1179.2291984320314,0,2008-10-18
James Toney,1179.179561775501,0,2010-08-28
John Dowdy,1179.1474371318243,0,1995-04-07
Joe Proctor,1179.1258169258006,0,2017-04-22
Sheldon Westcott,1179.047394913694,1,2016-01-02
Leandro Issa,1179.0335005538298,0,2016-09-03
Ryan Parker,1179.0204720561815,0,1995-09-08
Paul Creighton,1178.9338664199017,0,2002-05-10
Koji Kitao,1178.7651421471217,0,1996-05-17
Phil De Fries,1178.7230289468189,0,2013-04-06
André Pederneiras,1178.7204347526138,0,1999-07-16
Aaron Pico,1178.582238065992,0,2025-08-16
Irwin Rivera,1178.4351931992016,0,2020-09-19
Neil Seery,1178.4295477005146,0,2017-07-16
Stefan Struve,1178.4270824008634,0,2020-10-24
David Bielkheden,1178.3060620833703,0,2009-04-18
Mark Weir,1178.2926732158974,0,2003-04-25
Yi Zha,1178.2758833231594,1,2025-08-23
Curt Warburton,1178.2477660891093,0,2011-06-26
Mark Coleman,1178.1698474397635,0,2010-02-06
Brad Gumm,1178.1639655841059,0,2000-09-22
Sean Daugherty,1178.1620965989878,0,1994-03-11
Thaddeus Luster,1178.1620965989878,0,1994-03-11
Jorge Patino,1178.1413300572858,0,1999-01-08
Jerrod Sanders,1178.1241700059684,0,2016-07-07
Joao Roque,1178.11196151686,0,2000-06-09
Adrian Serrano,1178.0487756500938,0,2000-06-09
Sheymon Moraes,1178.0216228685151,0,2019-07-13
Fábio Gurgel,1178.0151609021361,0,1996-09-20
Emmanuel Yarbrough,1177.962459716955,0,1994-09-09
Kevin Rosier,1177.9331233538483,0,1994-12-16
Hector Lombard,1177.8926139808834,1,2013-10-19
Jake Rosholt,1177.8567446395514,0,2009-11-21
Wallid Ismail,1177.8546450645733,0,1997-02-07
Jason Fairn,1177.8542080633017,0,1994-12-16
Tyson Pedro,1177.7970267511337,0,2024-03-02
Carlos Barreto,1177.776582909271,0,1997-10-17
Frank Caracci,1177.7589490525577,0,1999-01-08
Larry Cureton,1177.7298406154114,0,1995-04-07
Andy Anderson,1177.7298406154114,0,1995-04-07
Ernie Verdicia,1177.7298406154114,0,1995-04-07
Drew Mcfedries,1177.706270026413,0,2009-09-19
Roger Narvaez,1177.6535575671303,0,2015-03-14
Jack Mclaughlin,1177.6204463023646,0,1995-07-14
He-Man Ali Gipson,1177.6204463023646,0,1995-07-14
Mohammad Usman,1177.5841315519851,1,2023-04-22
David Hood,1177.5576941712104,0,1995-09-08
Francesco Maturi,1177.5576941712104,0,1995-09-08
Homer Moore,1177.4949340995304,0,2001-11-02
Vagner Rocha,1177.4216677552513,0,2014-11-08
Reza Nasri,1177.4051393869504,0,1996-09-20
Sergey Morozov,1177.4035922006506,2,2022-12-17
Keith Mielke,1177.3762999422133,0,1996-02-16
Noe Hernandez,1177.3371200265574,0,1998-05-15
Matt Andersen,1177.2731249825245,0,1996-05-17
Dave Berry,1177.1294901042297,0,1996-09-20
Roland Payne,1177.114862013761,0,1994-09-09
Townsend Saunders,1177.1091958449013,0,1999-01-08
Márcio Cruz,1177.0656189545202,0,2006-12-30
Alexandre Barros,1177.0583975981833,0,2009-01-17
Amir Sadollah,1176.9711289109537,0,2014-09-20
Eric Martin,1176.9688308671564,0,1997-02-07
Dmitri Stepanov,1176.8394912736496,0,1997-05-30
Randa Markos,1176.8354469703866,1,2021-10-23
Riki Fukuda,1176.7913636982669,0,2013-03-03
Sam Fulton,1176.7722266301223,0,1997-07-27
Hugo Duarte,1176.7641806990855,0,1998-05-15
Thomas Almeida,1176.750641498878,0,2021-03-27
Robert Lucarelli,1176.738713351614,0,1994-03-11
Houston Dorr,1176.6767948720753,0,1997-10-17
Fred Ettish,1176.6314254889473,0,1994-03-11
Rudyard Moncayo,1176.5623519926496,0,1995-07-14
Glaico França,1176.5414453558606,0,2016-09-24
Keiichiro Yamamiya,1176.525654427301,0,1999-11-19
Eugenio Tadeu,1176.5047334617486,0,1998-03-13
Josh Stuart,1176.5047334617486,0,1998-03-13
Marcelo Aguiar,1176.4559716670892,0,2000-06-09
Jason Day,1176.4369435168448,0,2009-03-07
Joe Pardo,1176.4306048276198,0,1998-05-15
Nick Agallar,1176.2971260324114,0,2003-11-21
Alex Stiebling,1176.273810295493,0,2000-11-17
Yuri Vaulin,1176.2683380244932,0,1997-07-27
Paulo Santos,1176.2484154009153,0,1998-10-16
Adriano Santos,1176.2484154009153,0,1998-10-16
Yuki Sasaki,1176.189938275758,0,2006-08-17
Darrel Gholar,1176.1484464585337,0,1999-01-08
Joey Roberts,1176.0815668488556,0,1999-03-05
Darya Zheleznyakova,1176.0509246050221,0,2024-09-28
Jason Macdonald,1176.031304270242,0,2011-09-17
John Marsh,1176.0254204382213,0,2005-04-16
Satoshi Honma,1176.0195344555934,0,2000-04-14
Dave Roberts,1176.006103104824,0,1999-05-07
Chris Condo,1176.006103104824,0,1999-05-07
Brandon Melendez,1175.9925780735289,0,2007-06-23
Mike Whitehead,1175.9280489945074,0,2006-02-04
Scott Fiedler,1175.9049732427625,0,1996-07-12
Felipe Bunes,1175.8604635361803,0,2025-08-02
Lowell Anderson,1175.83755237346,0,1999-09-24
Dieuseul Berto,1175.8336290419236,0,1996-07-12
John Campetella,1175.8105397665865,0,1996-07-12
Édgar Cháirez,1175.8094905898752,1,2025-03-29
Bruno Santos,1175.7350209867918,0,2014-10-04
Chris Brennan,1175.6743175782196,0,2002-01-11
David Velasquez,1175.6337278532737,0,2000-03-10
Igor Zinoviev,1175.6185240834666,0,1998-03-13
Josh Schockman,1175.6094849826147,0,2006-11-18
Eddie Ruiz,1175.6077419942803,0,2003-06-06
Harold Howard,1175.551457683229,0,1995-09-08
James Zikic,1175.5475542248855,0,2002-07-13
Jackie Lee,1175.5422838414706,0,1997-02-07
Wes Albritton,1175.4885889068494,0,1997-05-30
Eldo Dias Xavier,1175.4617890941956,0,1994-12-16
Kyle Noke,1175.444670396219,0,2016-11-27
Nick Serra,1175.4232260328013,0,2002-06-22
Tae Hyun Bang,1175.3413810686486,0,2016-09-03
John Gunderson,1175.3231370044834,0,2010-09-15
Danilo Marques,1175.2907050478125,0,2022-02-05
Donnie Chappell,1175.221645487599,0,1997-07-27
Hayato Sakurai,1175.2126088211412,0,2002-03-22
Saeed Hosseini,1175.2116693881112,0,1997-05-30
Rich Crunkilton,1175.1953632819693,0,2003-04-25
Romie Aram,1175.1953632819693,0,2003-04-25
Kit Cope,1175.0693425111515,0,2005-11-05
Joey Gilbert,1175.066845728358,0,2001-05-04
Puja Tomar,1175.0592757871977,0,2025-03-22
Rex Holman,1175.0503640248153,0,2007-03-03
Yoshiyuki Yoshida,1174.999805150722,0,2010-05-08
Danny Barlow,1174.9678603753566,0,2025-10-18
Flavio Luiz Moura,1174.9588542335514,0,1999-07-16
Adam Yandiev,1174.9185031207317,0,2018-09-15
Courtney Turner,1174.9182880488177,0,1998-03-13
Rob Broughton,1174.9087695220421,0,2011-11-05
Bob Gilstrap,1174.8953732300586,0,1998-05-15
Mike Wessel,1174.87582836879,0,2008-12-27
Marcus Silveira,1174.8225353075566,0,1997-12-21
Tamdan Mccrory,1174.73361596048,0,2016-10-01
Rodrigo Ruas,1174.7095200237295,0,2002-06-22
Jermaine Andre,1174.696563539938,0,2000-03-10
Leigh Remedios,1174.569456393881,0,2002-07-13
Luke Cummo,1174.4621149296242,0,2008-08-09
Rizvan Kuniev,1174.4332794165862,0,2025-06-21
Jim Mullen,1174.429961361685,0,1997-02-07
Ian Entwistle,1174.4220031608047,0,2016-04-10
Daniel Omielańczuk,1174.3043845601028,0,2017-07-08
Alex Oliveira,1174.2994351108075,0,2022-03-05
David Loiseau,1174.2596344780006,0,2010-06-12
Mickael Lebout,1174.2290854081123,0,2015-10-24
Carlo Prater,1174.1953538089417,0,2012-10-05
Ovince Saint Preux,1174.1717904972418,0,2024-10-05
Masutatsu Yano,1174.0827183244928,0,1999-11-19
Shane Roller,1173.9001327453855,0,2012-10-05
Zu Anyanwu,1173.8931581489012,0,2017-09-16
Priscila Cachoeira,1173.7653246411492,0,2025-08-09
Tony Sims,1173.6832275059874,0,2016-01-02
Nate Schroeder,1173.619265764077,0,2000-06-09
Tony Petarra,1173.6135213393218,0,1999-05-07
Branden Lee Hinkle,1173.5512024499635,0,2006-06-28
Steve Byrnes,1173.4923794338215,0,2006-12-13
Bill Algeo,1173.4818615950458,0,2024-07-20
Jonathan Goulet,1173.453709712529,0,2010-05-08
Niko Price,1173.3378093173144,0,2025-06-28
Sean Mccorkle,1173.298824486794,0,2011-03-26
Wade Shipp,1173.2320742783863,0,2004-04-02
Jamal Pogues,1173.2030261363752,0,2025-02-01
Bojan Veličković,1173.195372630064,0,2017-11-19
Nick Osipczak,1173.102709220197,0,2010-11-13
Brian Gassaway,1173.0858445442536,0,2005-08-20
Keigo Kunihara,1173.0211713775611,0,2005-10-07
Dan Barrera,1173.0109100018358,0,2007-12-08
Kerry Schall,1172.9820227214175,0,2005-11-05
Phil Johns,1172.9762919012626,0,2001-02-23
Lara Procópio,1172.9292619309415,0,2021-06-19
Joe Jordan,1172.928682434175,0,2006-07-08
Valmir Lazaro,1172.9264307332608,0,2014-08-23
Viktoriya Dudakova,1172.8697605009743,1,2023-07-15
Robert Whiteford,1172.8494678639822,0,2016-04-10
Tom Gallicchio,1172.820969433729,0,2017-07-07
Icho Larenas,1172.820782511651,0,2006-03-04
Antonio Mckee,1172.8152812439432,0,2011-01-01
Dante Rivera,1172.7451099820369,0,2008-06-21
Matthew Lopez,1172.620695490988,0,2018-12-08
Kristof Midoux,1172.5942505359653,0,2006-08-17
Justin James,1172.5146565171087,0,2006-10-14
Caros Fodor,1172.4913960504668,0,2013-02-23
Steve Bruno,1172.4707627866264,0,2009-02-07
Sean Alvarez,1172.3111940571653,0,2003-04-25
Issei Tamura,1172.290408133397,0,2013-03-16
Shamar Bailey,1172.2760798228587,0,2011-11-19
Saygid Izagakhmaev,1172.2315232317433,0,2025-11-22
Tiequan Zhang,1172.2087223793053,0,2011-10-08
John Howard,1172.2069200757592,0,2015-12-10
Bubba Mcdaniel,1172.1733250530067,0,2014-03-15
Joao Marcos Pierini,1172.1465968159812,0,2002-06-22
José Quiñónez,1172.133248237621,0,2019-03-16
John Salter,1172.0978508866158,0,2010-08-28
Ronald Jhun,1172.0551825814648,0,2004-08-21
Joe Soto,1172.0210203092465,0,2018-02-03
Justin Wren,1172.0103829927991,0,2009-12-05
Tristan Connelly,1172.0047550509703,0,2022-04-30
Josh Hendricks,1171.9590547473076,0,2008-11-15
Rory Markham,1171.9576548217556,0,2010-03-27
Jared Rollins,1171.9313464019092,0,2007-12-08
Kelly Dullanty,1171.8888840337374,0,2002-03-22
Jess Liaudin,1171.8589270683683,0,2008-10-18
Markus Perez Echeimberg,1171.8356571910656,0,2017-12-09
John Makdessi,1171.8149631797148,0,2023-09-10
Sean Gannon,1171.7801452609287,0,2005-10-07
Ramsey Nijem,1171.766086672728,0,2015-07-25
Frankie Saenz,1171.752323898616,0,2020-08-01
Brian Cobb,1171.7471310765718,0,2009-02-21
James Hammortree,1171.7347293581197,0,2010-06-19
Yuki Kondo,1171.664849326901,0,2001-06-29
Magomed Gadzhiyasulov,1171.6451455505994,0,2025-01-11
Ronnie Lawrence,1171.640784248852,0,2023-06-17
James Giboo,1171.6152024767996,0,2008-07-19
Reza Madadi,1171.5508373714003,0,2017-05-28
Willamy Freire,1171.5476505575584,0,2011-01-22
Mark Scanlon,1171.5262090324086,0,2010-11-13
Tyler Toner,1171.496295101973,0,2010-12-04
Sako Chivitchian,1171.496295101973,0,2010-12-04
Mario Neto,1171.4874825372415,0,2006-09-23
David Baron,1171.4857541401987,0,2008-10-18
John Kolosci,1171.4261106371437,0,2007-12-08
Kevin Jackson,1171.4073253050121,0,1998-03-13
Antonio Banuelos,1171.4063646171128,0,2011-02-05
John Polakowski,1171.4058003698897,0,2008-12-13
Shane Primm,1171.4058003698897,0,2008-12-13
Daichi Abe,1171.3368280025604,0,2018-06-23
Chris Leben,1171.3332424811365,0,2013-12-28
Derek Downey,1171.3256224096997,0,2009-02-07
Paul Rodriguez,1171.3017378606542,0,2001-06-29
Chico Camus,1171.2886916212278,0,2015-09-27
Rodrigo Damm,1171.28240624209,0,2015-01-03
David Heath,1171.2794601959079,0,2008-02-02
Liliya Shakirova,1171.24037246361,0,2020-10-24
Ryan Mcgillivray,1171.235721059322,0,2011-06-04
Chuck O'Neil,1171.235721059322,0,2011-06-04
José Maria Tomé,1171.188117261127,0,2013-08-03
Bartosz Fabiński,1171.1016409802874,0,2021-04-17
Steve Vigneault,1171.0740900837468,0,2006-03-04
Danillo Villefort,1171.0634881181775,0,2009-08-08
Stephen Bass,1170.9727649111887,0,2011-12-03
Jesse Bongfeldt,1170.9662970904674,0,2011-06-11
Jeff Newton,1170.9543574517083,0,2005-11-19
B.J. Penn,1170.9065468900794,0,2019-05-11
Darrill Schoonover,1170.890798312511,0,2009-12-05
Cindy Dandois,1170.8104309071302,0,2017-04-22
Richie Hightower,1170.8086002579855,0,2007-12-08
Rolles Gracie Jr.,1170.7989574577514,0,2010-02-06
Chris Tickle,1170.7088695106916,0,2012-06-01
Joe Merritt,1170.703630326493,0,2015-06-27
John Teixeira,1170.6766307331002,0,2012-06-23
Tom Egan,1170.6682526278526,0,2009-01-17
Zach Light,1170.658547611127,0,2002-06-22
Spike Carlyle,1170.6120536382155,0,2020-11-28
Josh Bryant,1170.6041185324445,0,2010-06-19
Jamie Yager,1170.6041185324445,0,2010-06-19
Lívia Renata Souza,1170.5722498188923,0,2021-10-23
Alexandre Ferreira,1170.538596134313,0,2010-11-13
Nick Pace,1170.5182203730928,0,2011-11-19
Matt Arroyo,1170.5073742494437,0,2009-01-31
Vinicius Queiroz,1170.4286872614346,0,2010-10-16
Rogério Bontorin,1170.420087547247,0,2022-01-15
Brendan Loughnane,1170.418918964473,0,2012-12-15
Nissen Osterneck,1170.403018702034,0,2009-04-01
Floyd Sword,1170.3482077290014,0,2007-06-23
Jon Manley,1170.3152011876546,0,2013-02-23
Zhang Tiequan,1170.2537805501966,0,2012-11-10
Chris Spång,1170.2527960475443,0,2013-04-06
Collin Hart,1170.2423824435443,0,2013-04-13
Aleksandra Albu,1170.186908231888,0,2019-10-26
Kimo Leopoldo,1170.1542070574237,0,2004-06-19
Roger Gracie,1170.117134481982,0,2013-07-06
Nathan Coy,1170.1022187661692,0,2017-04-15
John-Olav Einemo,1170.074677609807,0,2011-06-11
Ildemar Alcantara,1169.974849654688,0,2013-10-09
Joseph Duffy,1169.9222273973198,0,2020-07-19
Derrick Noble,1169.9208793417483,0,2006-04-15
Peggy Morgan,1169.8966807339903,0,2013-11-30
Dave Galera,1169.843952483295,0,2014-01-04
Vitor Miranda,1169.8137054956774,0,2018-07-22
Dustin Neace,1169.8116755076364,0,2011-12-03
Michinori Tanaka,1169.7881336055555,0,2017-02-04
Marcus Jones,1169.771213632223,0,2009-12-05
Darren Uyenoyama,1169.6208599931106,0,2013-12-14
Alessandro Costa,1169.6118453712545,0,2025-09-13
Daniel Spohn,1169.5667514577847,0,2014-07-06
Tina Lähdemäki,1169.5515306481047,0,2014-07-16
Lavar Johnson,1169.5072252743576,0,2013-02-23
Wagner Campos,1169.5036959624242,0,2012-06-23
Ketlen Souza,1169.5009840677315,0,2025-08-02
Jianping Yang,1169.4936221129237,0,2014-08-23
Shaqueme Rock,1169.390650378031,0,2025-11-22
Reginaldo Vieira,1169.3897018839011,0,2017-02-19
Rodolfo Rubio,1169.3759432295728,0,2014-11-08
Maciej Jewtuszko,1169.3650783599755,0,2011-02-27
Gerald Strebendt,1169.359444190399,0,2003-09-26
Felipe Arantes,1169.3468933128959,0,2018-06-23
Neil Wain,1169.3271836153308,0,2008-10-18
Chris Liguori,1169.3166311045443,0,2003-11-21
Cole Miller,1169.2864390011823,0,2016-12-17
Aaron Brink,1169.2793295706042,0,2000-11-17
Kazula Vargas,1169.2779036144689,0,2022-03-19
Allen Berube,1169.270805129577,0,2007-06-23
Alex Torres,1169.2039631172577,0,2015-02-28
Rocky Lee,1169.1392218667393,0,2015-04-11
Gilbert Smith,1169.0520777412862,0,2013-04-13
Aaron Rosa,1169.0390792085168,0,2012-03-03
Christian Aguilera,1168.9992736478316,0,2021-05-08
Scott Junk,1168.9492500120539,0,2007-09-22
Nazareno Malegarie,1168.9115538005253,0,2015-09-05
Bill Mahood,1168.8459287322557,0,2005-06-04
Luiz Eduardo Garagorri,1168.8360858484511,0,2020-11-07
Danyelle Wolf,1168.8305403804554,0,2022-09-10
Frank Lester,1168.825041370789,0,2009-06-20
Lee Jeong-Yeong,1168.8077691933047,0,2025-05-10
Alexander Muñoz,1168.764497279225,0,2020-08-08
Abner Lloveras,1168.7604048177093,0,2015-12-11
Marcin Wrzosek,1168.7604048177093,0,2015-12-11
Marc Diakiese,1168.7437184913704,1,2023-11-04
Jim Alers,1168.7357960433997,0,2016-07-23
Will Chope,1168.7330617269072,0,2014-01-04
Jose Maria Tome,1168.7254043567796,0,2013-11-09
Jorge Lopez,1168.695824880808,0,2011-09-17
Steven Lynch,1168.688383224264,0,2007-06-16
Ryan Madigan,1168.6736471099925,0,2009-03-07
Solomon Hutcherson,1168.5952118764878,0,2006-06-24
Albert Cheng,1168.5497709156698,0,2014-03-01
Cory Walmsley,1168.5240382650136,0,2006-08-26
Dhiego Lima,1168.5148358671286,0,2021-06-19
Matt Lucas,1168.4673884290078,0,2011-11-12
Mitch Gagnon,1168.466566802723,0,2019-05-04
Gastón Bolaños,1168.4345745067092,0,2025-05-03
Cory Hendricks,1168.4306526552375,0,2016-07-08
Nick Roehrick,1168.4183482878545,0,2017-07-07
Sherman Pendergarst,1168.4053246427486,0,2006-11-18
Kristian Rothaermel,1168.3715015456883,0,2006-06-28
Mike King,1168.3288414377744,0,2014-07-19
Delson Heleno,1168.3143401049588,0,2012-06-23
Keith Berish,1168.1866242763965,0,2016-12-09
Paul Georgieff,1168.1837168499108,0,2007-12-08
Humberto Brown,1168.1398315723256,0,2014-11-15
Luke Zachrich,1168.1091214998148,0,2014-11-08
Robert Ruchała,1168.0101901884468,0,2025-09-06
Loik Radzhabov,1167.9900434728759,0,2024-07-20
Yoshinori Horie,1167.9786819879,0,2019-07-27
Zviad Lazishvili,1167.9650494005155,0,2021-10-23
Thomas Petersen,1167.9636862471514,0,2025-10-11
Manuel Rodriguez,1167.9565897790758,0,2012-12-15
Anying Wang,1167.956100667415,0,2014-08-23
Roberto Sanchez,1167.9207962041046,0,2018-09-08
Sarah Kaufman,1167.9097947633047,0,2015-12-19
Izabela Badurek,1167.9047907414088,0,2015-04-11
Marcel Fortuna,1167.8960372300023,0,2017-11-11
James Mulheron,1167.8363447749216,0,2017-07-16
Xiao Long,1167.8340210077326,0,2025-08-23
Hacran Dias,1167.8245884023383,0,2017-10-28
Darren Stewart,1167.8120311722907,0,2021-08-28
Rob Macdonald,1167.8086686502336,0,2006-08-26
Chris Saunders,1167.800846075713,0,2012-06-01
Augusto Montaño,1167.7811988570725,0,2016-09-17
Luiz Dutra Jr.,1167.7617112217517,0,2015-05-30
Hyun Gyu Lim,1167.7251857463305,0,2017-09-23
Juliana Lima,1167.675977703207,0,2018-01-27
Askar Mozharov,1167.6382697099582,0,2022-06-04
Keita Nakamura,1167.6224247787334,0,2019-04-20
Heather Jo Clark,1167.6062887243272,0,2016-11-05
Nandor Guelmino,1167.6020096731158,0,2013-09-21
Bruno Rodrigues,1167.5660070729189,0,2015-11-07
Melinda Fábián,1167.556037258811,0,2018-06-23
Marcus Buchecha,1167.52060354088,0,2025-07-26
Marcos Vinicius,1167.4816058631516,0,2013-09-04
Emil Weber Meek,1167.4382782952118,0,2020-02-23
Alex Soto,1167.435069987748,0,2011-11-19
Martin Svensson,1167.383862630455,0,2016-02-27
Tyler Diamond,1167.260328473198,0,2018-07-06
Allan Zuñiga,1167.260328473198,0,2018-07-06
Jay Cucciniello,1167.260328473198,0,2018-07-06
Joe Giannetti,1167.260328473198,0,2018-07-06
Raphael Pessoa,1167.1678567965548,0,2020-07-26
Ben Alloway,1167.1632290546297,0,2013-08-28
Jesse Lennox,1167.1624894482386,0,2010-06-12
Daniel Bárez,1167.1317719023784,1,2024-09-28
James Mcsweeney,1167.1024279415415,0,2010-10-16
Alessio Sakara,1167.0830359322317,0,2013-10-26
Lewis Gonzalez,1167.074402436701,0,2015-06-27
